rider,stage,position,gap,stage_time
BILBAO Pello,8,103,107,16661
IRIZAR Markel,8,104,110,16664
SIVAKOV Pavel,8,105,110,16664
ROLLAND Pierre,8,106,112,16666
VANBILSEN Kenneth,8,107,113,16667
DEVENYNS Dries,8,108,113,16667
OLIVEIRA Nelson,8,109,113,16667
DUVAL Julien,8,110,113,16667
ROSSETTO Stéphane,8,111,122,16676
CHEREL Mikaël,8,112,122,16676
RODRÍGUEZ Óscar,8,113,125,16679
PUCCIO Salvatore,8,114,133,16687
WALLAYS Jelle,8,115,133,16687
WOODS Michael,8,116,146,16700
CLARKE Simon,8,117,146,16700
LANGEVELD Sebastian,8,118,146,16700
LINDEMAN Bert-Jan,8,119,148,16702
BOOM Lars,8,120,148,16702
VAN ZYL Johann,8,121,150,16704
BOOKWALTER Brent,8,122,150,16704
CONCI Nicola,8,123,153,16707
ZEITS Andrey,8,124,153,16707
WALSCHEID Max,8,125,159,16713
STALNOV Nikita,8,126,159,16713
HOWSON Damien,8,127,159,16713
PORTE Richie,8,128,161,16715
STORER Michael,8,129,168,16722
ALBASINI Michael,8,130,168,16722
SCHWARZMANN Michael,8,131,168,16722
EDMONDSON Alex,8,132,168,16722
MEZGEC Luka,8,133,168,16722
REIJNEN Kiel,8,134,168,16722
HIRT Jan,8,135,168,16722
DE MARCHI Alessandro,8,136,174,16728
BRAVO Garikoitz,8,137,174,16728
BYSTRØM Sven Erik,8,138,174,16728
GENIEZ Alexandre,8,139,182,16736
DELAGE Mickaël,8,140,182,16736
ASGREEN Kasper,8,141,194,16748
CAMPENAERTS Victor,8,142,195,16749
ANACONA Winner,8,143,195,16749
YATES Adam,8,144,195,16749
TUSVELD Martijn,8,145,195,16749
GOUGEARD Alexis,8,146,211,16765
LE TURNIER Mathias,8,147,211,16765
PÖSTLBERGER Lukas,8,148,234,16788
VAN BAARLE Dylan,8,149,245,16799
DENNIS Rohan,8,150,277,16831
TORRES Pablo,8,151,277,16831
MOLINA Antonio,8,152,277,16831
CABEDO Óscar,8,153,277,16831
RAVASI Edward,8,154,277,16831
CUMMINGS Steve,8,155,277,16831
DOCKER Mitchell,8,156,277,16831
MATÉ Luis Ángel,8,157,323,16877
VINCENT Léo,8,158,323,16877
ANTÓN Igor,8,159,325,16879
CASTROVIEJO Jonathan,8,160,325,16879
PADUN Mark,8,161,325,16879
GONÇALVES José,8,162,325,16879
BENOOT Tiesj,8,163,376,16930
LAENGEN Vegard Stake,8,164,387,16941
DUCHESNE Antoine,8,165,404,16958
SERRY Pieter,8,166,404,16958
CHETOUT Loïc,8,167,404,16958
SARREAU Marc,8,168,404,16958
MACHADO Tiago,8,169,404,16958
BOSWELL Ian,8,170,404,16958
THOMAS Benjamin,8,171,421,16975
SÁEZ Héctor,8,172,473,17027
CUBERO Jorge,8,173,473,17027
BURGHARDT Marcus,8,174,687,17241
BRÄNDLE Matthias,8,175,687,17241
GALLOPIN Tony,7,1,0,15500
SAGAN Peter,7,2,5,15505
VALVERDE Alejandro,7,3,5,15505
PRADES Eduard,7,4,5,15505
FRAILE Omar,7,5,5,15505
URÁN Rigoberto,7,6,5,15505
IZAGIRRE Ion,7,7,5,15505
MAS Enric,7,8,5,15505
KELDERMAN Wilco,7,9,5,15505
KUSS Sepp,7,10,5,15505
KRUIJSWIJK Steven,7,11,5,15505
BRAMBILLA Gianluca,7,12,5,15505
LÓPEZ Miguel Ángel,7,13,5,15505
DE PLUS Laurens,7,14,5,15505
ARU Fabio,7,15,5,15505
DE LA CRUZ David,7,16,5,15505
BUCHMANN Emanuel,7,17,5,15505
PINOT Thibaut,7,18,5,15505
MEINTJES Louis,7,19,5,15505
BENNETT George,7,20,5,15505
ROCHE Nicolas,7,21,5,15505
IZAGIRRE Gorka,7,22,5,15505
HAIG Jack,7,23,5,15505
MOLARD Rudy,7,24,5,15505
YATES Simon,7,25,5,15505
QUINTANA Nairo,7,26,5,15505
PERNSTEINER Hermann,7,27,5,15505
CAMPENAERTS Victor,7,28,5,15505
MAJKA Rafał,7,29,5,15505
MAS Lluís,7,30,5,15505
GIBBONS Ryan,7,31,24,15524
SCHULTZ Nick,7,32,27,15527
LAMBRECHT Bjorg,7,33,30,15530
RODRÍGUEZ Cristián,7,34,30,15530
MONFORT Maxime,7,35,30,15530
KWIATKOWSKI Michał,7,36,30,15530
MCCARTHY Jay,7,37,30,15530
CATALDO Dario,7,38,30,15530
FORMOLO Davide,7,39,30,15530
VILLELLA Davide,7,40,30,15530
KUDUS Merhawi,7,41,30,15530
ZAKARIN Ilnur,7,42,30,15530
MORENO Daniel,7,43,30,15530
HERRADA Jesús,7,44,30,15530
BIZKARRA Mikel,7,45,30,15530
MOLLEMA Bauke,7,46,66,15566
BYSTRØM Sven Erik,7,47,108,15608
HINDLEY Jai,7,48,108,15608
KING Ben,7,49,108,15608
SIMÓN Jordi,7,50,108,15608
KOCHETKOV Pavel,7,51,108,15608
MENDES José,7,52,108,15608
ANACONA Winner,7,53,108,15608
DUPONT Hubert,7,54,108,15608
HERRADA José,7,55,108,15608
HENAO Sergio,7,56,108,15608
TEUNS Dylan,7,57,172,15672
ITURRIA Mikel,7,58,252,15752
VINCENT Léo,7,59,252,15752
ROSSKOPF Joey,7,60,267,15767
MARTIN Dan,7,61,267,15767
VAN DER SANDE Tosh,7,62,267,15767
NIBALI Vincenzo,7,63,267,15767
MACHADO Tiago,7,64,340,15840
GESCHKE Simon,7,65,341,15841
GHEBREIGZABHIER Amanuel,7,66,341,15841
FELLINE Fabio,7,67,341,15841
EZQUERRA Jesús,7,68,416,15916
CONTI Valerio,7,69,416,15916
VIVIANI Elia,7,70,469,15969
DEVENYNS Dries,7,71,469,15969
PUCCIO Salvatore,7,72,469,15969
OLIVEIRA Nelson,7,73,469,15969
CARAPAZ Richard,7,74,472,15972
AMADOR Andrey,7,75,472,15972
LAENGEN Vegard Stake,7,76,472,15972
VAN ASBROECK Tom,7,77,487,15987
CLARKE Simon,7,78,487,15987
ANTÓN Igor,7,79,487,15987
WOODS Michael,7,80,487,15987
PELLIZOTTI Franco,7,81,487,15987
HOLLENSTEIN Reto,7,82,487,15987
MØRKØV Michael,7,83,487,15987
HOWSON Damien,7,84,487,15987
NIZZOLO Giacomo,7,85,487,15987
DE GENDT Thomas,7,86,487,15987
FRÖHLINGER Johannes,7,87,487,15987
SÁEZ Héctor,7,88,487,15987
ZEITS Andrey,7,89,487,15987
ARMÉE Sander,7,90,487,15987
GASTAUER Ben,7,91,487,15987
ROLLAND Pierre,7,92,487,15987
CHEREL Mikaël,7,93,487,15987
DE TIER Floris,7,94,487,15987
GOUGEARD Alexis,7,95,487,15987
TEUNISSEN Mike,7,96,487,15987
SIVAKOV Pavel,7,97,487,15987
DE MARCHI Alessandro,7,98,487,15987
GEOGHEGAN HART Tao,7,99,487,15987
CONSONNI Simone,7,100,606,16106
REIJNEN Kiel,7,101,633,16133
GENIEZ Alexandre,7,102,633,16133
BOUHANNI Nacer,7,103,633,16133
PARDILLA Sergio,7,104,633,16133
IRIZAR Markel,7,105,633,16133
SERRY Pieter,7,106,633,16133
DELAGE Mickaël,7,107,633,16133
PREIDLER Georg,7,108,633,16133
PIBERNIK Luka,7,109,633,16133
RAVASI Edward,7,110,633,16133
BAGÜES Aritz,7,111,633,16133
TUSVELD Martijn,7,112,633,16133
LAMMERTINK Maurits,7,113,633,16133
ARANBURU Alex,7,114,766,16266
LASTRA Jonathan,7,115,766,16266
PETERS Nans,7,116,766,16266
SARREAU Marc,7,117,766,16266
DUVAL Julien,7,118,766,16266
STALNOV Nikita,7,119,769,16269
TRENTIN Matteo,7,120,812,16312
CONCI Nicola,7,121,890,16390
SABATINI Fabio,7,122,911,16411
PORTE Richie,7,123,911,16411
DENNIS Rohan,7,124,911,16411
BOOM Lars,7,125,911,16411
LINDEMAN Bert-Jan,7,126,911,16411
CHETOUT Loïc,7,127,911,16411
BOOKWALTER Brent,7,128,911,16411
ABERASTURI Jon,7,129,911,16411
SOTO Nelson Andrés,7,130,911,16411
RESTREPO Jhonatan,7,131,911,16411
CUBERO Jorge,7,132,911,16411
RUBIO Diego,7,133,911,16411
MOLINA Antonio,7,134,911,16411
VANBILSEN Kenneth,7,135,911,16411
GONÇALVES José,7,136,911,16411
BOL Jetse,7,137,911,16411
BILBAO Pello,7,138,911,16411
MATÉ Luis Ángel,7,139,911,16411
PETILLI Simone,7,140,911,16411
CABEDO Óscar,7,141,911,16411
CASTROVIEJO Jonathan,7,142,911,16411
TORRES Pablo,7,143,911,16411
RODRÍGUEZ Óscar,7,144,911,16411
LE TURNIER Mathias,7,145,911,16411
ROSSETTO Stéphane,7,146,911,16411
VENTOSO Francisco José,7,147,911,16411
LEEZER Tom,7,148,911,16411
ALBASINI Michael,7,149,911,16411
VAN POPPEL Danny,7,150,911,16411
ERVITI Imanol,7,151,911,16411
YATES Adam,7,152,911,16411
WALLAYS Jelle,7,153,911,16411
MEZGEC Luka,7,154,911,16411
EDMONDSON Alex,7,155,911,16411
GARCÍA CORTINA Iván,7,156,911,16411
BENNATI Daniele,7,157,911,16411
DUCHESNE Antoine,7,158,911,16411
PADUN Mark,7,159,911,16411
BRAVO Garikoitz,7,160,911,16411
SCHWARZMANN Michael,7,161,911,16411
BRÄNDLE Matthias,7,162,911,16411
ASGREEN Kasper,7,163,911,16411
LANGEVELD Sebastian,7,164,911,16411
STORER Michael,7,165,911,16411
VAN BAARLE Dylan,7,166,911,16411
WALSCHEID Max,7,167,911,16411
VAN ZYL Johann,7,168,911,16411
CUMMINGS Steve,7,169,911,16411
THOMAS Benjamin,7,170,923,16423
PÖSTLBERGER Lukas,7,171,923,16423
BENOOT Tiesj,7,172,923,16423
HIRT Jan,7,173,926,16426
DOCKER Mitchell,7,174,1127,16627
BURGHARDT Marcus,7,175,1218,16718
BOSWELL Ian,7,176,1495,16995
BOUHANNI Nacer,6,1,0,14315
VAN POPPEL Danny,6,2,0,14315
VIVIANI Elia,6,3,0,14315
CONSONNI Simone,6,4,0,14315
TRENTIN Matteo,6,5,0,14315
GARCÍA CORTINA Iván,6,6,0,14315
FRAILE Omar,6,7,0,14315
LÓPEZ Miguel Ángel,6,8,0,14315
SAGAN Peter,6,9,0,14315
MØRKØV Michael,6,10,0,14315
NIZZOLO Giacomo,6,11,0,14315
VAN ASBROECK Tom,6,12,0,14315
ABERASTURI Jon,6,13,0,14315
KWIATKOWSKI Michał,6,14,0,14315
VAN DER SANDE Tosh,6,15,0,14315
HAIG Jack,6,16,0,14315
SABATINI Fabio,6,17,0,14315
URÁN Rigoberto,6,18,0,14315
BUCHMANN Emanuel,6,19,0,14315
MOLARD Rudy,6,20,0,14315
CATALDO Dario,6,21,0,14315
QUINTANA Nairo,6,22,0,14315
KRUIJSWIJK Steven,6,23,0,14315
VALVERDE Alejandro,6,24,0,14315
DE PLUS Laurens,6,25,0,14315
ARU Fabio,6,26,0,14315
BYSTRØM Sven Erik,6,27,0,14315
CARAPAZ Richard,6,28,0,14315
NIBALI Vincenzo,6,29,0,14315
FORMOLO Davide,6,30,0,14315
MAS Enric,6,31,0,14315
IZAGIRRE Ion,6,32,0,14315
YATES Simon,6,33,0,14315
DE LA CRUZ David,6,34,0,14315
GALLOPIN Tony,6,35,0,14315
ERVITI Imanol,6,36,0,14315
DUVAL Julien,6,37,0,14315
HENAO Sergio,6,38,0,14315
VANBILSEN Kenneth,6,39,0,14315
BAGÜES Aritz,6,40,0,14315
MORENO Daniel,6,41,0,14315
DEVENYNS Dries,6,42,0,14315
BENNETT George,6,43,0,14315
BENNATI Daniele,6,44,0,14315
CLARKE Simon,6,45,0,14315
AMADOR Andrey,6,46,0,14315
PIBERNIK Luka,6,47,0,14315
SERRY Pieter,6,48,0,14315
MCCARTHY Jay,6,49,0,14315
BOOM Lars,6,50,0,14315
BURGHARDT Marcus,6,51,23,14338
LANGEVELD Sebastian,6,52,23,14338
WOODS Michael,6,53,23,14338
DOCKER Mitchell,6,54,38,14353
BRAMBILLA Gianluca,6,55,42,14357
PÖSTLBERGER Lukas,6,56,91,14406
GEOGHEGAN HART Tao,6,57,91,14406
GIBBONS Ryan,6,58,104,14419
KUDUS Merhawi,6,59,104,14419
MEINTJES Louis,6,60,104,14419
GHEBREIGZABHIER Amanuel,6,61,104,14419
DELAGE Mickaël,6,62,104,14419
TEUNISSEN Mike,6,63,104,14419
HINDLEY Jai,6,64,104,14419
STORER Michael,6,65,104,14419
KELDERMAN Wilco,6,66,104,14419
PINOT Thibaut,6,67,104,14419
RODRÍGUEZ Cristián,6,68,104,14419
DUPONT Hubert,6,69,104,14419
HERRADA José,6,70,104,14419
EZQUERRA Jesús,6,71,104,14419
PRADES Eduard,6,72,104,14419
ARMÉE Sander,6,73,104,14419
CONTI Valerio,6,74,104,14419
PETILLI Simone,6,75,104,14419
TEUNS Dylan,6,76,104,14419
MAS Lluís,6,77,104,14419
RUBIO Diego,6,78,104,14419
MACHADO Tiago,6,79,104,14419
ROCHE Nicolas,6,80,104,14419
BIZKARRA Mikel,6,81,104,14419
GENIEZ Alexandre,6,82,104,14419
LAMMERTINK Maurits,6,83,104,14419
GASTAUER Ben,6,84,104,14419
ASGREEN Kasper,6,85,104,14419
HOLLENSTEIN Reto,6,86,104,14419
KOCHETKOV Pavel,6,87,104,14419
HERRADA Jesús,6,88,104,14419
IRIZAR Markel,6,89,104,14419
RODRÍGUEZ Óscar,6,90,104,14419
CHETOUT Loïc,6,91,114,14429
ANTÓN Igor,6,92,116,14431
REIJNEN Kiel,6,93,118,14433
BENOOT Tiesj,6,94,121,14436
BOOKWALTER Brent,6,95,121,14436
CHEREL Mikaël,6,96,124,14439
MONFORT Maxime,6,97,124,14439
OLIVEIRA Nelson,6,98,131,14446
WALLAYS Jelle,6,99,133,14448
TUSVELD Martijn,6,100,167,14482
MAJKA Rafał,6,101,185,14500
ZAKARIN Ilnur,6,102,185,14500
PERNSTEINER Hermann,6,103,185,14500
DE GENDT Thomas,6,104,185,14500
MENDES José,6,105,185,14500
PARDILLA Sergio,6,106,185,14500
BOL Jetse,6,107,185,14500
ZEITS Andrey,6,108,185,14500
KUSS Sepp,6,109,185,14500
LE TURNIER Mathias,6,110,185,14500
MARTIN Dan,6,111,185,14500
LAMBRECHT Bjorg,6,112,185,14500
KING Ben,6,113,185,14500
PETERS Nans,6,114,185,14500
SIMÓN Jordi,6,115,185,14500
TORRES Pablo,6,116,185,14500
PREIDLER Georg,6,117,185,14500
MEZGEC Luka,6,118,185,14500
ALBASINI Michael,6,119,185,14500
LAENGEN Vegard Stake,6,120,185,14500
VENTOSO Francisco José,6,121,185,14500
VILLELLA Davide,6,122,185,14500
IZAGIRRE Gorka,6,123,185,14500
RAVASI Edward,6,124,185,14500
YATES Adam,6,125,185,14500
EDMONDSON Alex,6,126,185,14500
STALNOV Nikita,6,127,185,14500
BRAVO Garikoitz,6,128,185,14500
GESCHKE Simon,6,129,196,14511
WALSCHEID Max,6,130,202,14517
THOMAS Benjamin,6,131,213,14528
VINCENT Léo,6,132,270,14585
DUCHESNE Antoine,6,133,270,14585
VAN ZYL Johann,6,134,270,14585
DE TIER Floris,6,135,286,14601
PADUN Mark,6,136,286,14601
ANACONA Winner,6,137,286,14601
HOWSON Damien,6,138,286,14601
SARREAU Marc,6,139,286,14601
ARANBURU Alex,6,140,286,14601
SÁEZ Héctor,6,141,286,14601
ROSSKOPF Joey,6,142,286,14601
LINDEMAN Bert-Jan,6,143,286,14601
ROLLAND Pierre,6,144,286,14601
ROSSETTO Stéphane,6,145,286,14601
GONÇALVES José,6,146,336,14651
RESTREPO Jhonatan,6,147,336,14651
DENNIS Rohan,6,148,336,14651
PORTE Richie,6,149,336,14651
PELLIZOTTI Franco,6,150,336,14651
FELLINE Fabio,6,151,336,14651
CONCI Nicola,6,152,336,14651
BILBAO Pello,6,153,336,14651
CASTROVIEJO Jonathan,6,154,336,14651
MOLINA Antonio,6,155,336,14651
SOTO Nelson Andrés,6,156,336,14651
LASTRA Jonathan,6,157,336,14651
SCHULTZ Nick,6,158,336,14651
PUCCIO Salvatore,6,159,336,14651
BOSWELL Ian,6,160,336,14651
CUMMINGS Steve,6,161,336,14651
GOUGEARD Alexis,6,162,336,14651
BRÄNDLE Matthias,6,163,336,14651
MOLLEMA Bauke,6,164,336,14651
VAN BAARLE Dylan,6,165,336,14651
ITURRIA Mikel,6,166,336,14651
HIRT Jan,6,167,336,14651
FRÖHLINGER Johannes,6,168,477,14792
SCHWARZMANN Michael,6,169,477,14792
SIVAKOV Pavel,6,170,477,14792
MATÉ Luis Ángel,6,171,477,14792
CUBERO Jorge,6,172,477,14792
DE MARCHI Alessandro,6,173,477,14792
CABEDO Óscar,6,174,477,14792
LEEZER Tom,6,175,482,14797
CAMPENAERTS Victor,6,176,482,14797
CLARKE Simon,5,1,0,16567
MOLLEMA Bauke,5,2,0,16567
DE MARCHI Alessandro,5,3,0,16567
VILLELLA Davide,5,4,8,16575
DE TIER Floris,5,5,8,16575
MOLARD Rudy,5,6,8,16575
MONFORT Maxime,5,7,118,16685
LASTRA Jonathan,5,8,120,16687
PELLIZOTTI Franco,5,9,120,16687
KUDUS Merhawi,5,10,120,16687
AMADOR Andrey,5,11,120,16687
CONTI Valerio,5,12,120,16687
KOCHETKOV Pavel,5,13,120,16687
PERNSTEINER Hermann,5,14,120,16687
ITURRIA Mikel,5,15,120,16687
BOOKWALTER Brent,5,16,232,16799
KUSS Sepp,5,17,232,16799
HINDLEY Jai,5,18,232,16799
BRAMBILLA Gianluca,5,19,232,16799
PUCCIO Salvatore,5,20,295,16862
GEOGHEGAN HART Tao,5,21,295,16862
HENAO Sergio,5,22,295,16862
KWIATKOWSKI Michał,5,23,295,16862
KING Ben,5,24,295,16862
DE LA CRUZ David,5,25,295,16862
VALVERDE Alejandro,5,26,295,16862
MCCARTHY Jay,5,27,295,16862
OLIVEIRA Nelson,5,28,295,16862
BUCHMANN Emanuel,5,29,295,16862
THOMAS Benjamin,5,30,295,16862
MAJKA Rafał,5,31,295,16862
QUINTANA Nairo,5,32,295,16862
ALBASINI Michael,5,33,295,16862
CATALDO Dario,5,34,295,16862
CARAPAZ Richard,5,35,295,16862
YATES Simon,5,36,295,16862
PETERS Nans,5,37,295,16862
GIBBONS Ryan,5,38,295,16862
RESTREPO Jhonatan,5,39,295,16862
ZEITS Andrey,5,40,295,16862
VAN ZYL Johann,5,41,295,16862
ANACONA Winner,5,42,295,16862
IZAGIRRE Ion,5,43,295,16862
KELDERMAN Wilco,5,44,295,16862
TUSVELD Martijn,5,45,295,16862
TEUNISSEN Mike,5,46,295,16862
GALLOPIN Tony,5,47,295,16862
FRAILE Omar,5,48,295,16862
FRÖHLINGER Johannes,5,49,295,16862
LÓPEZ Miguel Ángel,5,50,295,16862
VAN ASBROECK Tom,5,51,295,16862
VENTOSO Francisco José,5,52,295,16862
IZAGIRRE Gorka,5,53,295,16862
RODRÍGUEZ Cristián,5,54,295,16862
CUBERO Jorge,5,55,295,16862
ARU Fabio,5,56,295,16862
BYSTRØM Sven Erik,5,57,295,16862
RAVASI Edward,5,58,295,16862
ROSSKOPF Joey,5,59,295,16862
BILBAO Pello,5,60,295,16862
DE GENDT Thomas,5,61,295,16862
TEUNS Dylan,5,62,295,16862
PRADES Eduard,5,63,295,16862
LINDEMAN Bert-Jan,5,64,295,16862
KRUIJSWIJK Steven,5,65,295,16862
PINOT Thibaut,5,66,295,16862
DELAGE Mickaël,5,67,295,16862
BENNETT George,5,68,295,16862
HAIG Jack,5,69,295,16862
MEINTJES Louis,5,70,295,16862
HOWSON Damien,5,71,295,16862
MACHADO Tiago,5,72,295,16862
EZQUERRA Jesús,5,73,295,16862
DUPONT Hubert,5,74,295,16862
ROCHE Nicolas,5,75,295,16862
VINCENT Léo,5,76,295,16862
PETILLI Simone,5,77,295,16862
DE PLUS Laurens,5,78,295,16862
FORMOLO Davide,5,79,295,16862
BIZKARRA Mikel,5,80,295,16862
URÁN Rigoberto,5,81,295,16862
MORENO Daniel,5,82,295,16862
GONÇALVES José,5,83,295,16862
MAS Lluís,5,84,295,16862
LAMBRECHT Bjorg,5,85,295,16862
MAS Enric,5,86,295,16862
ANTÓN Igor,5,87,295,16862
PREIDLER Georg,5,88,295,16862
GASTAUER Ben,5,89,295,16862
HERRADA José,5,90,295,16862
HERRADA Jesús,5,91,295,16862
WOODS Michael,5,92,295,16862
ROLLAND Pierre,5,93,295,16862
LE TURNIER Mathias,5,94,295,16862
NIBALI Vincenzo,5,95,295,16862
ARANBURU Alex,5,96,295,16862
LAMMERTINK Maurits,5,97,295,16862
HOLLENSTEIN Reto,5,98,295,16862
LAENGEN Vegard Stake,5,99,295,16862
ZAKARIN Ilnur,5,100,295,16862
PADUN Mark,5,101,295,16862
SÁEZ Héctor,5,102,295,16862
FELLINE Fabio,5,103,295,16862
PARDILLA Sergio,5,104,295,16862
MARTIN Dan,5,105,295,16862
GHEBREIGZABHIER Amanuel,5,106,295,16862
ARMÉE Sander,5,107,295,16862
DENNIS Rohan,5,108,295,16862
GESCHKE Simon,5,109,295,16862
STORER Michael,5,110,295,16862
PORTE Richie,5,111,295,16862
SCHULTZ Nick,5,112,295,16862
YATES Adam,5,113,295,16862
MENDES José,5,114,371,16938
BOSWELL Ian,5,115,440,17007
RODRÍGUEZ Óscar,5,116,671,17238
SIVAKOV Pavel,5,117,671,17238
VAN DER SANDE Tosh,5,118,671,17238
ERVITI Imanol,5,119,671,17238
BOL Jetse,5,120,805,17372
ROSSETTO Stéphane,5,121,809,17376
BAGÜES Aritz,5,122,880,17447
GARCÍA CORTINA Iván,5,123,1036,17603
GENIEZ Alexandre,5,124,1036,17603
HIRT Jan,5,125,1036,17603
TORRES Pablo,5,126,1036,17603
RUBIO Diego,5,127,1036,17603
STALNOV Nikita,5,128,1036,17603
SABATINI Fabio,5,129,1044,17611
BOOM Lars,5,130,1044,17611
MØRKØV Michael,5,131,1044,17611
VIVIANI Elia,5,132,1044,17611
BENNATI Daniele,5,133,1044,17611
ASGREEN Kasper,5,134,1044,17611
SIMÓN Jordi,5,135,1044,17611
BRÄNDLE Matthias,5,136,1044,17611
IRIZAR Markel,5,137,1044,17611
DUVAL Julien,5,138,1044,17611
SARREAU Marc,5,139,1044,17611
BRAVO Garikoitz,5,140,1044,17611
SOTO Nelson Andrés,5,141,1044,17611
DUCHESNE Antoine,5,142,1044,17611
CONCI Nicola,5,143,1044,17611
VAN POPPEL Danny,5,144,1044,17611
EDMONDSON Alex,5,145,1044,17611
WALSCHEID Max,5,146,1044,17611
ABERASTURI Jon,5,147,1044,17611
NIZZOLO Giacomo,5,148,1044,17611
SAGAN Peter,5,149,1044,17611
REIJNEN Kiel,5,150,1044,17611
BURGHARDT Marcus,5,151,1044,17611
CASTROVIEJO Jonathan,5,152,1044,17611
SCHWARZMANN Michael,5,153,1044,17611
CHETOUT Loïc,5,154,1044,17611
LEEZER Tom,5,155,1044,17611
WALLAYS Jelle,5,156,1044,17611
CHEREL Mikaël,5,157,1044,17611
MATÉ Luis Ángel,5,158,1044,17611
PÖSTLBERGER Lukas,5,159,1044,17611
MOLINA Antonio,5,160,1044,17611
CABEDO Óscar,5,161,1044,17611
BENOOT Tiesj,5,162,1044,17611
VAN BAARLE Dylan,5,163,1044,17611
LANGEVELD Sebastian,5,164,1044,17611
SERRY Pieter,5,165,1044,17611
CAMPENAERTS Victor,5,166,1044,17611
VANBILSEN Kenneth,5,167,1044,17611
DOCKER Mitchell,5,168,1044,17611
PIBERNIK Luka,5,169,1044,17611
GOUGEARD Alexis,5,170,1044,17611
MEZGEC Luka,5,171,1044,17611
TRENTIN Matteo,5,172,1044,17611
CONSONNI Simone,5,173,1044,17611
CUMMINGS Steve,5,174,1044,17611
DEVENYNS Dries,5,175,1044,17611
BOUHANNI Nacer,5,176,1526,18093
KING Ben,4,1,0,16392
STALNOV Nikita,4,2,2,16394
ROLLAND Pierre,4,3,13,16405
MATÉ Luis Ángel,4,4,68,16460
GASTAUER Ben,4,5,99,16491
WALLAYS Jelle,4,6,117,16509
CABEDO Óscar,4,7,144,16536
YATES Simon,4,8,168,16560
BUCHMANN Emanuel,4,9,170,16562
LÓPEZ Miguel Ángel,4,10,187,16579
BAGÜES Aritz,4,11,187,16579
VALVERDE Alejandro,4,12,193,16585
KWIATKOWSKI Michał,4,13,195,16587
QUINTANA Nairo,4,14,195,16587
MAS Enric,4,15,195,16587
PINOT Thibaut,4,16,195,16587
KRUIJSWIJK Steven,4,17,195,16587
IZAGIRRE Ion,4,18,195,16587
GALLOPIN Tony,4,19,195,16587
KELDERMAN Wilco,4,20,195,16587
URÁN Rigoberto,4,21,195,16587
DE LA CRUZ David,4,22,195,16587
BENNETT George,4,23,195,16587
ARU Fabio,4,24,195,16587
MAJKA Rafał,4,25,195,16587
DE PLUS Laurens,4,26,232,16624
KUSS Sepp,4,27,232,16624
CARAPAZ Richard,4,28,237,16629
HERRADA Jesús,4,29,261,16653
ROCHE Nicolas,4,30,307,16699
MEINTJES Louis,4,31,309,16701
PERNSTEINER Hermann,4,32,309,16701
FORMOLO Davide,4,33,309,16701
IZAGIRRE Gorka,4,34,309,16701
HAIG Jack,4,35,309,16701
ZEITS Andrey,4,36,309,16701
GHEBREIGZABHIER Amanuel,4,37,347,16739
RAVASI Edward,4,38,361,16753
RODRÍGUEZ Cristián,4,39,371,16763
MOLARD Rudy,4,40,373,16765
DUPONT Hubert,4,41,373,16765
BIZKARRA Mikel,4,42,413,16805
BOOM Lars,4,43,438,16830
HERRADA José,4,44,440,16832
ITURRIA Mikel,4,45,465,16857
MENDES José,4,46,465,16857
KOCHETKOV Pavel,4,47,491,16883
ZAKARIN Ilnur,4,48,491,16883
CONTI Valerio,4,49,510,16902
PETILLI Simone,4,50,510,16902
MORENO Daniel,4,51,569,16961
WOODS Michael,4,52,569,16961
PELLIZOTTI Franco,4,53,569,16961
VILLELLA Davide,4,54,569,16961
DE TIER Floris,4,55,578,16970
ANACONA Winner,4,56,589,16981
BRAMBILLA Gianluca,4,57,589,16981
HENAO Sergio,4,58,589,16981
ANTÓN Igor,4,59,589,16981
KUDUS Merhawi,4,60,589,16981
CLARKE Simon,4,61,589,16981
NIBALI Vincenzo,4,62,664,17056
CUBERO Jorge,4,63,664,17056
ROSSETTO Stéphane,4,64,664,17056
MAS Lluís,4,65,664,17056
BOOKWALTER Brent,4,66,664,17056
MOLLEMA Bauke,4,67,711,17103
ARMÉE Sander,4,68,736,17128
SERRY Pieter,4,69,736,17128
BILBAO Pello,4,70,739,17131
HIRT Jan,4,71,739,17131
GEOGHEGAN HART Tao,4,72,792,17184
MONFORT Maxime,4,73,792,17184
DE GENDT Thomas,4,74,792,17184
VAN DER SANDE Tosh,4,75,792,17184
LAMBRECHT Bjorg,4,76,792,17184
DELAGE Mickaël,4,77,792,17184
VINCENT Léo,4,78,792,17184
MACHADO Tiago,4,79,792,17184
PREIDLER Georg,4,80,792,17184
PRADES Eduard,4,81,792,17184
ROSSKOPF Joey,4,82,792,17184
PARDILLA Sergio,4,83,792,17184
LAMMERTINK Maurits,4,84,792,17184
BRAVO Garikoitz,4,85,792,17184
PUCCIO Salvatore,4,86,792,17184
DE MARCHI Alessandro,4,87,843,17235
VENTOSO Francisco José,4,88,843,17235
CATALDO Dario,4,89,843,17235
VAN ZYL Johann,4,90,843,17235
GIBBONS Ryan,4,91,843,17235
HINDLEY Jai,4,92,843,17235
RODRÍGUEZ Óscar,4,93,843,17235
MARTIN Dan,4,94,843,17235
SCHULTZ Nick,4,95,843,17235
HOWSON Damien,4,96,908,17300
GESCHKE Simon,4,97,911,17303
DENNIS Rohan,4,98,942,17334
GOUGEARD Alexis,4,99,942,17334
FELLINE Fabio,4,100,942,17334
