rider,stage,position,gap,stage_time
CHEVALIER Maxime,4,115,969,15836
NIEUWENHUIS Joris,4,116,969,15836
BENOOT Tiesj,4,117,969,15836
IMPEY Daryl,4,118,969,15836
ARNDT Nikias,4,119,969,15836
DECLERCQ Tim,4,120,969,15836
KOCH Jonas,4,121,969,15836
BOASSON HAGEN Edvald,4,122,969,15836
NIV Guy,4,123,969,15836
COLBRELLI Sonny,4,124,969,15836
SAGAN Peter,4,125,969,15836
OSS Daniel,4,126,969,15836
HIRT Jan,4,127,969,15836
POLITT Nils,4,128,1123,15990
ASGREEN Kasper,4,129,1128,15995
PÖSTLBERGER Lukas,4,130,1128,15995
MEZGEC Luka,4,131,1128,15995
PÉRICHON Pierre-Luc,4,132,1128,15995
BURGAUDEAU Mathieu,4,133,1164,16031
DEBUSSCHERE Jens,4,134,1213,16080
DE BUYST Jasper,4,135,1213,16080
LEDANOIS Kévin,4,136,1213,16080
REZA Kévin,4,137,1213,16080
MADOUAS Valentin,4,138,1213,16080
SIVAKOV Pavel,4,139,1213,16080
CRAS Steff,4,140,1213,16080
COQUARD Bryan,4,141,1213,16080
BEWLEY Sam,4,142,1213,16080
DE LA CRUZ David,4,143,1213,16080
SOUPE Geoffrey,4,144,1213,16080
MØRKØV Michael,4,145,1213,16080
PEDERSEN Mads,4,146,1213,16080
SWIFT Connor,4,147,1213,16080
FRISON Frederik,4,148,1213,16080
COSNEFROY Benoît,4,149,1213,16080
COUSIN Jérôme,4,150,1213,16080
HALLER Marco,4,151,1213,16080
POELS Wout,4,152,1213,16080
GRELLIER Fabien,4,153,1213,16080
TRENTIN Matteo,4,154,1213,16080
GREIPEL André,4,155,1213,16080
RUSSO Clément,4,156,1213,16080
HOFSTETTER Hugo,4,157,1213,16080
KRISTOFF Alexander,4,158,1213,16080
CAVAGNA Rémi,4,159,1213,16080
BONNET William,4,160,1213,16080
KREUZIGER Roman,4,161,1230,16097
VIVIANI Elia,4,162,1230,16097
NIZZOLO Giacomo,4,163,1230,16097
WALSCHEID Max,4,164,1230,16097
BOL Cees,4,165,1241,16108
EWAN Caleb,4,166,1244,16111
BONIFAZIO Niccolò,4,167,1282,16149
LAPORTE Christophe,4,168,1290,16157
BENNETT Sam,4,169,1316,16183
THEUNS Edward,4,170,1316,16183
CONSONNI Simone,4,171,1318,16185
KLUGE Roger,4,172,1340,16207
EWAN Caleb,3,1,0,19062
BENNETT Sam,3,2,0,19062
NIZZOLO Giacomo,3,3,0,19062
HOFSTETTER Hugo,3,4,0,19062
SAGAN Peter,3,5,0,19062
THEUNS Edward,3,6,0,19062
BOL Cees,3,7,0,19062
TRENTIN Matteo,3,8,0,19062
COQUARD Bryan,3,9,0,19062
BONIFAZIO Niccolò,3,10,0,19062
MEZGEC Luka,3,11,0,19062
VAN ASBROECK Tom,3,12,0,19062
KOCH Jonas,3,13,0,19062
BAUER Jack,3,14,0,19062
KRISTOFF Alexander,3,15,0,19062
HOULE Hugo,3,16,0,19062
SOLER Marc,3,17,0,19062
LUTSENKO Alexey,3,18,0,19062
STUYVEN Jasper,3,19,0,19062
CONSONNI Simone,3,20,0,19062
CARUSO Damiano,3,21,0,19062
POGAČAR Tadej,3,22,0,19062
POLANC Jan,3,23,0,19062
VENTURINI Clément,3,24,0,19062
NAESEN Oliver,3,25,0,19062
RUSSO Clément,3,26,0,19062
OSS Daniel,3,27,0,19062
FRAILE Omar,3,28,0,19062
MARTIN Guillaume,3,29,0,19062
FORMOLO Davide,3,30,0,19062
MÜHLBERGER Gregor,3,31,0,19062
MØRKØV Michael,3,32,0,19062
VIVIANI Elia,3,33,0,19062
DUMOULIN Tom,3,34,0,19062
PEDERSEN Mads,3,35,0,19062
BERNAL Egan,3,36,0,19062
ARNDT Nikias,3,37,0,19062
SÁNCHEZ Luis León,3,38,0,19062
TURGIS Anthony,3,39,0,19062
LEDANOIS Kévin,3,40,0,19062
YATES Adam,3,41,0,19062
LÓPEZ Miguel Ángel,3,42,0,19062
LAPORTE Christophe,3,43,0,19062
ERVITI Imanol,3,44,0,19062
BENOOT Tiesj,3,45,0,19062
GAUTIER Cyril,3,46,0,19062
OLIVEIRA Nelson,3,47,0,19062
BARGUIL Warren,3,48,0,19062
LAENGEN Vegard Stake,3,49,0,19062
QUINTANA Nairo,3,50,0,19062
PETERS Nans,3,51,0,19062
PINOT Thibaut,3,52,0,19062
BUCHMANN Emanuel,3,53,0,19062
NIEUWENHUIS Joris,3,54,0,19062
GROßSCHARTNER Felix,3,55,0,19062
KRAGH ANDERSEN Søren,3,56,0,19062
LANDA Mikel,3,57,0,19062
ALAPHILIPPE Julian,3,58,0,19062
CHAVES Esteban,3,59,0,19062
VAN AVERMAET Greg,3,60,0,19062
VALVERDE Alejandro,3,61,0,19062
LADAGNOUS Matthieu,3,62,0,19062
HIRSCHI Marc,3,63,0,19062
DEBUSSCHERE Jens,3,64,0,19062
SWIFT Connor,3,65,0,19062
BARTHE Cyril,3,66,0,19062
BARDET Romain,3,67,0,19062
IMPEY Daryl,3,68,0,19062
BEWLEY Sam,3,69,0,19062
GIBBONS Ryan,3,70,0,19062
CARAPAZ Richard,3,71,0,19062
ROGLIČ Primož,3,72,0,19062
ROJAS José Joaquín,3,73,0,19062
BENNETT George,3,74,0,19062
MADOUAS Valentin,3,75,0,19062
JANSEN Amund Grøndahl,3,76,0,19062
ROSA Diego,3,77,0,19062
IZAGIRRE Gorka,3,78,0,19062
KÜNG Stefan,3,79,0,19062
EG Niklas,3,80,0,19062
MOLLEMA Bauke,3,81,0,19062
VAN BAARLE Dylan,3,82,0,19062
KUSS Sepp,3,83,0,19062
MAS Enric,3,84,0,19062
HALLER Marco,3,85,0,19062
PÉRICHON Pierre-Luc,3,86,0,19062
MARTÍNEZ Daniel Felipe,3,87,0,19062
MOHORIČ Matej,3,88,0,19062
ARU Fabio,3,89,0,19062
LATOUR Pierre,3,90,0,19062
SICARD Romain,3,91,0,19062
BETTIOL Alberto,3,92,0,19062
HIGUITA Sergio,3,93,0,19062
POWLESS Neilson,3,94,0,19062
ROCHE Nicolas,3,95,0,19062
POZZOVIVO Domenico,3,96,0,19062
URÁN Rigoberto,3,97,0,19062
SKUJIŅŠ Toms,3,98,0,19062
CARTHY Hugh,3,99,0,19062
PORTE Richie,3,100,0,19062
ROLLAND Pierre,3,101,0,19062
HERRADA Jesús,3,102,0,19062
WALSCHEID Max,3,103,0,19062
REZA Kévin,3,104,0,19062
IZAGIRRE Ion,3,105,0,19062
GESINK Robert,3,106,0,19062
ZAKARIN Ilnur,3,107,0,19062
GAUDU David,3,108,0,19062
KÄMNA Lennard,3,109,0,19062
NIEVE Mikel,3,110,0,19062
EDET Nicolas,3,111,0,19062
VAN GARDEREN Tejay,3,112,0,19062
POLITT Nils,3,113,0,19062
BILBAO Pello,3,114,0,19062
JUNGELS Bob,3,115,0,19062
CRAS Steff,3,116,0,19062
COLBRELLI Sonny,3,117,0,19062
ASGREEN Kasper,3,118,0,19062
CATALDO Dario,3,119,0,19062
ELISSONDE Kenny,3,120,0,19062
MOLARD Rudy,3,121,0,19062
CHEVALIER Maxime,3,122,0,19062
SCHACHMANN Maximilian,3,123,0,19062
CALMEJANE Lilian,3,124,0,19062
VUILLERMOZ Alexis,3,125,0,19062
HERMANS Ben,3,126,0,19062
PEDERSEN Casper,3,127,0,19062
DE GENDT Thomas,3,128,0,19062
GESCHKE Simon,3,129,0,19062
MARCATO Marco,3,130,0,19062
VALGREN Michael,3,131,0,19062
BURGAUDEAU Mathieu,3,132,0,19062
NIV Guy,3,133,0,19062
GREIPEL André,3,134,0,19062
MARTIN Dan,3,135,0,19062
NEILANDS Krists,3,136,0,19062
AMADOR Andrey,3,137,0,19062
PACHER Quentin,3,138,0,19062
SCHÄR Michael,3,139,0,19062
TEJADA Harold,3,140,0,19062
KEUKELEIRE Jens,3,141,0,19062
CASTROVIEJO Jonathan,3,142,0,19062
BOASSON HAGEN Edvald,3,143,0,19062
DEVENYNS Dries,3,144,26,19088
DE BUYST Jasper,3,145,31,19093
REICHENBACH Sébastien,3,146,40,19102
KLUGE Roger,3,147,71,19133
JUUL-JENSEN Christopher,3,148,83,19145
ROWE Luke,3,149,97,19159
VERONA Carlos,3,150,145,19207
KREUZIGER Roman,3,151,170,19232
FRISON Frederik,3,152,170,19232
GOGL Michael,3,153,170,19232
GRELLIER Fabien,3,154,170,19232
BONNET William,3,155,170,19232
DECLERCQ Tim,3,156,170,19232
SOUPE Geoffrey,3,157,170,19232
DE LA CRUZ David,3,158,170,19232
HIRT Jan,3,159,170,19232
DE MARCHI Alessandro,3,160,222,19284
SIVAKOV Pavel,3,161,311,19373
KWIATKOWSKI Michał,3,162,311,19373
ANACONA Winner,3,163,311,19373
POELS Wout,3,164,311,19373
COSNEFROY Benoît,3,165,311,19373
CAVAGNA Rémi,3,166,311,19373
CHEREL Mikaël,3,167,311,19373
VAN AERT Wout,3,168,311,19373
MARTIN Tony,3,169,311,19373
COUSIN Jérôme,3,170,311,19373
QUINTANA Dayer,3,171,311,19373
PÖSTLBERGER Lukas,3,172,452,19514
ALAPHILIPPE Julian,2,1,0,17727
HIRSCHI Marc,2,2,0,17727
YATES Adam,2,3,1,17728
VAN AVERMAET Greg,2,4,2,17729
HIGUITA Sergio,2,5,2,17729
MOLLEMA Bauke,2,6,2,17729
LUTSENKO Alexey,2,7,2,17729
POGAČAR Tadej,2,8,2,17729
SCHACHMANN Maximilian,2,9,2,17729
BETTIOL Alberto,2,10,2,17729
MARTIN Guillaume,2,11,2,17729
CHAVES Esteban,2,12,2,17729
CARUSO Damiano,2,13,2,17729
VALVERDE Alejandro,2,14,2,17729
LATOUR Pierre,2,15,2,17729
LÓPEZ Miguel Ángel,2,16,2,17729
BERNAL Egan,2,17,2,17729
QUINTANA Nairo,2,18,2,17729
HERRADA Jesús,2,19,2,17729
CARAPAZ Richard,2,20,2,17729
ROLLAND Pierre,2,21,2,17729
DUMOULIN Tom,2,22,2,17729
ELISSONDE Kenny,2,23,2,17729
ROCHE Nicolas,2,24,2,17729
MAS Enric,2,25,2,17729
BUCHMANN Emanuel,2,26,2,17729
LANDA Mikel,2,27,2,17729
BILBAO Pello,2,28,2,17729
PINOT Thibaut,2,29,2,17729
BARDET Romain,2,30,2,17729
ROGLIČ Primož,2,31,2,17729
URÁN Rigoberto,2,32,2,17729
FORMOLO Davide,2,33,2,17729
PORTE Richie,2,34,2,17729
REICHENBACH Sébastien,2,35,2,17729
SÁNCHEZ Luis León,2,36,2,17729
IZAGIRRE Gorka,2,37,19,17746
KWIATKOWSKI Michał,2,38,64,17791
SOLER Marc,2,39,72,17799
POZZOVIVO Domenico,2,40,76,17803
BENNETT George,2,41,76,17803
ARU Fabio,2,42,129,17856
MOLARD Rudy,2,43,129,17856
MADOUAS Valentin,2,44,129,17856
KUSS Sepp,2,45,129,17856
VAN AERT Wout,2,46,129,17856
CARTHY Hugh,2,47,218,17945
MARTÍNEZ Daniel Felipe,2,48,218,17945
VUILLERMOZ Alexis,2,49,218,17945
EDET Nicolas,2,50,265,17992
TEJADA Harold,2,51,265,17992
ZAKARIN Ilnur,2,52,265,17992
SICARD Romain,2,53,265,17992
NIEVE Mikel,2,54,265,17992
IZAGIRRE Ion,2,55,265,17992
BARGUIL Warren,2,56,265,17992
STUYVEN Jasper,2,57,335,18062
NEILANDS Krists,2,58,422,18149
CASTROVIEJO Jonathan,2,59,422,18149
JUNGELS Bob,2,60,422,18149
CHEREL Mikaël,2,61,422,18149
ANACONA Winner,2,62,422,18149
OLIVEIRA Nelson,2,63,521,18248
GESINK Robert,2,64,521,18248
EG Niklas,2,65,521,18248
ROSA Diego,2,66,595,18322
POLANC Jan,2,67,597,18324
GAUTIER Cyril,2,68,619,18346
SKUJIŅŠ Toms,2,69,619,18346
HERMANS Ben,2,70,619,18346
KÄMNA Lennard,2,71,619,18346
GROßSCHARTNER Felix,2,72,619,18346
MÜHLBERGER Gregor,2,73,619,18346
CATALDO Dario,2,74,619,18346
VENTURINI Clément,2,75,763,18490
VERONA Carlos,2,76,832,18559
POWLESS Neilson,2,77,832,18559
KRAGH ANDERSEN Søren,2,78,832,18559
DEVENYNS Dries,2,79,873,18600
ASGREEN Kasper,2,80,1065,18792
NAESEN Oliver,2,81,1065,18792
SWIFT Connor,2,82,1065,18792
POLITT Nils,2,83,1065,18792
QUINTANA Dayer,2,84,1065,18792
KÜNG Stefan,2,85,1065,18792
PETERS Nans,2,86,1065,18792
SCHÄR Michael,2,87,1065,18792
KREUZIGER Roman,2,88,1065,18792
ROJAS José Joaquín,2,89,1065,18792
GESCHKE Simon,2,90,1065,18792
PACHER Quentin,2,91,1065,18792
COSNEFROY Benoît,2,92,1065,18792
KOCH Jonas,2,93,1065,18792
PEREZ Anthony,2,94,1065,18792
THEUNS Edward,2,95,1065,18792
GAUDU David,2,96,1065,18792
BENOOT Tiesj,2,97,1065,18792
FRAILE Omar,2,98,1065,18792
VAN GARDEREN Tejay,2,99,1065,18792
MARTIN Dan,2,100,1065,18792
JANSEN Amund Grøndahl,2,101,1065,18792
BOASSON HAGEN Edvald,2,102,1065,18792
PÖSTLBERGER Lukas,2,103,1065,18792
DECLERCQ Tim,2,104,1065,18792
VAN BAARLE Dylan,2,105,1065,18792
OSS Daniel,2,106,1065,18792
GOGL Michael,2,107,1065,18792
SAGAN Peter,2,108,1065,18792
MARTIN Tony,2,109,1065,18792
COLBRELLI Sonny,2,110,1065,18792
DE MARCHI Alessandro,2,111,1065,18792
HIRT Jan,2,112,1071,18798
VALGREN Michael,2,113,1242,18969
TRENTIN Matteo,2,114,1242,18969
MOHORIČ Matej,2,115,1242,18969
IMPEY Daryl,2,116,1242,18969
NIV Guy,2,117,1242,18969
KEUKELEIRE Jens,2,118,1242,18969
LEDANOIS Kévin,2,119,1242,18969
BAUER Jack,2,120,1242,18969
PÉRICHON Pierre-Luc,2,121,1242,18969
JUUL-JENSEN Christopher,2,122,1242,18969
VAN ASBROECK Tom,2,123,1298,19025
LADAGNOUS Matthieu,2,124,1298,19025
BARTHE Cyril,2,125,1298,19025
NIEUWENHUIS Joris,2,126,1298,19025
ERVITI Imanol,2,127,1298,19025
HOULE Hugo,2,128,1298,19025
POELS Wout,2,129,1547,19274
SIVAKOV Pavel,2,130,1695,19422
VIVIANI Elia,2,131,1695,19422
DEBUSSCHERE Jens,2,132,1695,19422
CAVAGNA Rémi,2,133,1695,19422
HOFSTETTER Hugo,2,134,1695,19422
SOUPE Geoffrey,2,135,1695,19422
LAENGEN Vegard Stake,2,136,1695,19422
KRISTOFF Alexander,2,137,1695,19422
MARCATO Marco,2,138,1695,19422
MEZGEC Luka,2,139,1695,19422
HALLER Marco,2,140,1695,19422
CHEVALIER Maxime,2,141,1695,19422
TURGIS Anthony,2,142,1695,19422
CALMEJANE Lilian,2,143,1695,19422
AMADOR Andrey,2,144,1695,19422
PEDERSEN Casper,2,145,1695,19422
PEDERSEN Mads,2,146,1695,19422
LAPORTE Christophe,2,147,1695,19422
ROWE Luke,2,148,1695,19422
MØRKØV Michael,2,149,1695,19422
GIBBONS Ryan,2,150,1735,19462
NIZZOLO Giacomo,2,151,1735,19462
WALSCHEID Max,2,152,1735,19462
BONNET William,2,153,1735,19462
BEWLEY Sam,2,154,1735,19462
GREIPEL André,2,155,1735,19462
RUSSO Clément,2,156,1735,19462
DE GENDT Thomas,2,157,1735,19462
CRAS Steff,2,158,1735,19462
ARNDT Nikias,2,159,1735,19462
KLUGE Roger,2,160,1735,19462
COQUARD Bryan,2,161,1735,19462
BURGAUDEAU Mathieu,2,162,1735,19462
DE LA CRUZ David,2,163,1735,19462
GRELLIER Fabien,2,164,1735,19462
CONSONNI Simone,2,165,1735,19462
COUSIN Jérôme,2,166,1735,19462
BOL Cees,2,167,1735,19462
BENNETT Sam,2,168,1735,19462
BONIFAZIO Niccolò,2,169,1735,19462
REZA Kévin,2,170,1735,19462
FRISON Frederik,2,171,1735,19462
DE BUYST Jasper,2,172,1748,19475
EWAN Caleb,2,173,1748,19475
KRISTOFF Alexander,1,1,0,13583
PEDERSEN Mads,1,2,0,13583
BOL Cees,1,3,0,13583
BENNETT Sam,1,4,0,13583
SAGAN Peter,1,5,0,13583
VIVIANI Elia,1,6,0,13583
NIZZOLO Giacomo,1,7,0,13583
COQUARD Bryan,1,8,0,13583
TURGIS Anthony,1,9,0,13583
STUYVEN Jasper,1,10,0,13583
NAESEN Oliver,1,11,0,13583
TRENTIN Matteo,1,12,0,13583
VENTURINI Clément,1,13,0,13583
MEZGEC Luka,1,14,0,13583
HOULE Hugo,1,15,0,13583
HIGUITA Sergio,1,16,0,13583
POGAČAR Tadej,1,17,0,13583
SWIFT Connor,1,18,0,13583
EWAN Caleb,1,19,0,13583
LAPORTE Christophe,1,20,0,13583
KOCH Jonas,1,21,0,13583
MØRKØV Michael,1,22,0,13583
HALLER Marco,1,23,0,13583
GAUTIER Cyril,1,24,0,13583
FORMOLO Davide,1,25,0,13583
AMADOR Andrey,1,26,0,13583
LAENGEN Vegard Stake,1,27,0,13583
CONSONNI Simone,1,28,0,13583
POLANC Jan,1,29,0,13583
THEUNS Edward,1,30,0,13583
BAUER Jack,1,31,0,13583
PEDERSEN Casper,1,32,0,13583
NIEUWENHUIS Joris,1,33,0,13583
KRAGH ANDERSEN Søren,1,34,0,13583
VAN AERT Wout,1,35,0,13583
MARTÍNEZ Daniel Felipe,1,36,0,13583
RUSSO Clément,1,37,0,13583
JANSEN Amund Grøndahl,1,38,0,13583
ROGLIČ Primož,1,39,0,13583
GIBBONS Ryan,1,40,0,13583
KUSS Sepp,1,41,0,13583
MARCATO Marco,1,42,0,13583
DUMOULIN Tom,1,43,0,13583
CARAPAZ Richard,1,44,0,13583
BERNAL Egan,1,45,0,13583
CHAVES Esteban,1,46,0,13583
DEBUSSCHERE Jens,1,47,0,13583
OSS Daniel,1,48,0,13583
DE BUYST Jasper,1,49,0,13583
KLUGE Roger,1,50,0,13583
JUUL-JENSEN Christopher,1,51,0,13583
MARTIN Tony,1,52,0,13583
ASGREEN Kasper,1,53,0,13583
BARTHE Cyril,1,54,0,13583
GRELLIER Fabien,1,55,0,13583
REZA Kévin,1,56,0,13583
CHEREL Mikaël,1,57,0,13583
VAN ASBROECK Tom,1,58,0,13583
QUINTANA Dayer,1,59,0,13583
QUINTANA Nairo,1,60,0,13583
ARU Fabio,1,61,0,13583
CHEVALIER Maxime,1,62,0,13583
MÜHLBERGER Gregor,1,63,0,13583
BENOOT Tiesj,1,64,0,13583
GROßSCHARTNER Felix,1,65,0,13583
BUCHMANN Emanuel,1,66,0,13583
GESCHKE Simon,1,67,0,13583
VAN AVERMAET Greg,1,68,0,13583
GESINK Robert,1,69,0,13583
HOFSTETTER Hugo,1,70,0,13583
VAN GARDEREN Tejay,1,71,0,13583
KEUKELEIRE Jens,1,72,0,13583
PACHER Quentin,1,73,0,13583
PÉRICHON Pierre-Luc,1,74,0,13583
MARTIN Guillaume,1,75,0,13583
KWIATKOWSKI Michał,1,76,0,13583
SOUPE Geoffrey,1,77,0,13583
OLIVEIRA Nelson,1,78,0,13583
DE LA CRUZ David,1,79,0,13583
MAS Enric,1,80,0,13583
VUILLERMOZ Alexis,1,81,0,13583
LATOUR Pierre,1,82,0,13583
PETERS Nans,1,83,0,13583
BARDET Romain,1,84,0,13583
POWLESS Neilson,1,85,0,13583
CARTHY Hugh,1,86,0,13583
BETTIOL Alberto,1,87,0,13583
NEILANDS Krists,1,88,0,13583
WALSCHEID Max,1,89,0,13583
VALGREN Michael,1,90,0,13583
BOASSON HAGEN Edvald,1,91,0,13583
IZAGIRRE Gorka,1,92,0,13583
URÁN Rigoberto,1,93,0,13583
ROLLAND Pierre,1,94,0,13583
EDET Nicolas,1,95,0,13583
MOLLEMA Bauke,1,96,0,13583
GOGL Michael,1,97,0,13583
NIEVE Mikel,1,98,0,13583
SCHACHMANN Maximilian,1,99,0,13583
VAN BAARLE Dylan,1,100,0,13583
ELISSONDE Kenny,1,101,0,13583
ROCHE Nicolas,1,102,0,13583
HIRT Jan,1,103,0,13583
DE MARCHI Alessandro,1,104,0,13583
DEVENYNS Dries,1,105,0,13583
DECLERCQ Tim,1,106,0,13583
ALAPHILIPPE Julian,1,107,0,13583
JUNGELS Bob,1,108,0,13583
LUTSENKO Alexey,1,109,0,13583
ZAKARIN Ilnur,1,110,0,13583
ERVITI Imanol,1,111,0,13583
CASTROVIEJO Jonathan,1,112,0,13583
SÁNCHEZ Luis León,1,113,0,13583
COSNEFROY Benoît,1,114,0,13583
PORTE Richie,1,115,0,13583
YATES Adam,1,116,0,13583
IMPEY Daryl,1,117,0,13583
MARTIN Dan,1,118,0,13583
KÄMNA Lennard,1,119,0,13583
POZZOVIVO Domenico,1,120,0,13583
SKUJIŅŠ Toms,1,121,0,13583
VALVERDE Alejandro,1,122,0,13583
CATALDO Dario,1,123,0,13583
FRISON Frederik,1,124,0,13583
HERRADA Jesús,1,125,0,13583
SICARD Romain,1,126,0,13583
KREUZIGER Roman,1,127,0,13583
LANDA Mikel,1,128,0,13583
FRAILE Omar,1,129,0,13583
LÓPEZ Miguel Ángel,1,130,0,13583
IZAGIRRE Ion,1,131,0,13583
TEJADA Harold,1,132,0,13583
ROWE Luke,1,133,233,13816
PÖSTLBERGER Lukas,1,134,0,13583
PEREZ Anthony,1,135,0,13583
ROSA Diego,1,136,0,13583
BARGUIL Warren,1,137,0,13583
ANACONA Winner,1,138,0,13583
HERMANS Ben,1,139,244,13827
BEWLEY Sam,1,140,0,13583
KÜNG Stefan,1,141,0,13583
LADAGNOUS Matthieu,1,142,0,13583
MOLARD Rudy,1,143,0,13583
PINOT Thibaut,1,144,0,13583
REICHENBACH Sébastien,1,145,255,13838
MADOUAS Valentin,1,146,0,13583
HIRSCHI Marc,1,147,0,13583
SCHÄR Michael,1,148,0,13583
EG Niklas,1,149,0,13583
BURGAUDEAU Mathieu,1,150,291,13874
CALMEJANE Lilian,1,151,291,13874
POELS Wout,1,152,0,13583
VERONA Carlos,1,153,0,13583
NIV Guy,1,154,314,13897
ROJAS José Joaquín,1,155,0,13583
GREIPEL André,1,156,0,13583
POLITT Nils,1,157,0,13583
SOLER Marc,1,158,0,13583
BONNET William,1,159,0,13583
CAVAGNA Rémi,1,160,0,13583
BILBAO Pello,1,161,0,13583
CARUSO Damiano,1,162,0,13583
COLBRELLI Sonny,1,163,0,13583
MOHORIČ Matej,1,164,0,13583
GAUDU David,1,165,0,13583
BENNETT George,1,166,0,13583
DE GENDT Thomas,1,167,664,14247
BONIFAZIO Niccolò,1,168,664,14247
GILBERT Philippe,1,169,664,14247
COUSIN Jérôme,1,170,664,14247
ARNDT Nikias,1,171,664,14247
SIVAKOV Pavel,1,172,784,14367
CRAS Steff,1,173,784,14367
LEDANOIS Kévin,1,174,784,14367
VALLS Rafael,1,175,0,13583
